event_id,user_id,event_date,event_name,session_id,feature_name
6601,1396,2025-04-03,first_report_created,s1396_4,Collaboration
6932,1468,2025-04-03,login,s1468_8,
6972,1478,2025-04-03,signup_completed,s1478_1,
7091,1502,2025-04-03,login,s1502_5,Integration
7764,1643,2025-04-03,email_verified,s1643_2,
7827,1657,2025-04-03,email_verified,s1657_2,
7828,1657,2025-04-03,workspace_created,s1657_3,
7829,1657,2025-04-03,first_report_created,s1657_4,Dashboard
7879,1666,2025-04-03,first_report_created,s1666_4,Collaboration
8037,1702,2025-04-03,login,s1702_5,
8873,1866,2025-04-03,signup_completed,s1866_1,
8967,1894,2025-04-03,dashboard_viewed,s1894_5,Automation
9229,1947,2025-04-03,signup_completed,s1947_1,
10310,2169,2025-04-03,login,s2169_8,
10317,2171,2025-04-03,integration_connected,s2171_5,Reporting
10430,2190,2025-04-03,login,s2190_6,
10703,2249,2025-04-03,dashboard_viewed,s2249_10,Dashboard
10837,2274,2025-04-03,login,s2274_10,Collaboration
10899,2289,2025-04-03,workspace_created,s2289_3,
11005,2310,2025-04-03,first_report_created,s2310_4,Integration
11248,2363,2025-04-03,signup_completed,s2363_1,
11250,2363,2025-04-03,workspace_created,s2363_3,
11834,2480,2025-04-03,first_report_created,s2480_4,Collaboration
379,77,2025-04-04,integration_connected,s77_7,Automation
438,85,2025-04-04,login,s85_7,Integration
785,156,2025-04-04,signup_completed,s156_1,
1073,217,2025-04-04,integration_connected,s217_5,Automation
1331,279,2025-04-04,signup_completed,s279_1,
1763,366,2025-04-04,dashboard_viewed,s366_5,Dashboard
1870,393,2025-04-04,workspace_created,s393_3,
1967,414,2025-04-04,workspace_created,s414_3,
2007,420,2025-04-04,dashboard_viewed,s420_5,Reporting
2433,503,2025-04-04,login,s503_6,
2603,544,2025-04-04,email_verified,s544_2,
2749,579,2025-04-04,login,s579_5,Automation
2784,587,2025-04-04,signup_completed,s587_1,
2927,618,2025-04-04,first_report_created,s618_4,Integration
3259,688,2025-04-04,login,s688_5,Automation
3272,692,2025-04-04,first_report_created,s692_4,Dashboard
3427,725,2025-04-04,signup_completed,s725_1,
3428,725,2025-04-04,email_verified,s725_2,
3429,725,2025-04-04,workspace_created,s725_3,
3556,751,2025-04-04,signup_completed,s751_1,
4778,1007,2025-04-04,email_verified,s1007_2,
4779,1007,2025-04-04,workspace_created,s1007_3,
5208,1104,2025-04-04,integration_connected,s1104_6,Reporting
5398,1148,2025-04-04,signup_completed,s1148_1,
5675,1202,2025-04-04,login,s1202_7,Dashboard
5907,1255,2025-04-04,login,s1255_6,Integration
6781,1434,2025-04-04,signup_completed,s1434_1,
6782,1434,2025-04-04,email_verified,s1434_2,
6836,1443,2025-04-04,login,s1443_10,Reporting
6973,1478,2025-04-04,email_verified,s1478_2,
6974,1478,2025-04-04,workspace_created,s1478_3,
7114,1506,2025-04-04,signup_completed,s1506_1,
7117,1508,2025-04-04,signup_completed,s1508_1,
7119,1508,2025-04-04,workspace_created,s1508_3,
7120,1508,2025-04-04,first_report_created,s1508_4,Integration
7580,1605,2025-04-04,signup_completed,s1605_1,
7619,1611,2025-04-04,dashboard_viewed,s1611_8,Integration
7646,1615,2025-04-04,login,s1615_9,Reporting
7891,1668,2025-04-04,workspace_created,s1668_3,
8441,1780,2025-04-04,dashboard_viewed,s1780_5,Automation
8532,1802,2025-04-04,signup_completed,s1802_1,
8534,1802,2025-04-04,workspace_created,s1802_3,
8535,1802,2025-04-04,first_report_created,s1802_4,Dashboard
8650,1825,2025-04-04,login,s1825_7,Automation
8927,1881,2025-04-04,signup_completed,s1881_1,
8928,1881,2025-04-04,email_verified,s1881_2,
9231,1947,2025-04-04,workspace_created,s1947_3,
9570,2016,2025-04-04,signup_completed,s2016_1,
9675,2042,2025-04-04,signup_completed,s2042_1,
9886,2080,2025-04-04,first_report_created,s2080_4,Dashboard
9887,2080,2025-04-04,login,s2080_5,Integration
9903,2083,2025-04-04,signup_completed,s2083_1,
9904,2083,2025-04-04,email_verified,s2083_2,
10169,2144,2025-04-04,signup_completed,s2144_1,
10429,2190,2025-04-04,integration_connected,s2190_5,Reporting
10893,2288,2025-04-04,workspace_created,s2288_3,
10900,2289,2025-04-04,first_report_created,s2289_4,Reporting
10963,2303,2025-04-04,login,s2303_5,Dashboard
11249,2363,2025-04-04,email_verified,s2363_2,
11251,2363,2025-04-04,first_report_created,s2363_4,Integration
11252,2363,2025-04-04,login,s2363_5,Reporting
11333,2380,2025-04-04,login,s2380_6,Integration
11452,2402,2025-04-04,first_report_created,s2402_4,Automation
11454,2402,2025-04-04,login,s2402_6,Integration
11886,2488,2025-04-04,dashboard_viewed,s2488_10,Reporting
52,9,2025-04-05,signup_completed,s9_1,
53,9,2025-04-05,email_verified,s9_2,
380,77,2025-04-05,login,s77_8,
846,167,2025-04-05,workspace_created,s167_2,
847,167,2025-04-05,first_report_created,s167_3,Integration
1021,202,2025-04-05,integration_connected,s202_8,Automation
1099,224,2025-04-05,signup_completed,s224_1,
1100,224,2025-04-05,email_verified,s224_2,
1332,279,2025-04-05,email_verified,s279_2,
1342,280,2025-04-05,dashboard_viewed,s280_10,Reporting
1676,346,2025-04-05,signup_completed,s346_1,
1808,378,2025-04-05,integration_connected,s378_4,Dashboard
1871,393,2025-04-05,first_report_created,s393_4,Integration
1968,414,2025-04-05,first_report_created,s414_4,Collaboration
2164,451,2025-04-05,signup_completed,s451_1,
2165,451,2025-04-05,email_verified,s451_2,
2431,503,2025-04-05,dashboard_viewed,s503_4,Collaboration
2432,503,2025-04-05,login,s503_5,Automation
2462,510,2025-04-05,signup_completed,s510_1,
2551,530,2025-04-05,signup_completed,s530_1,
2552,530,2025-04-05,email_verified,s530_2,
2615,547,2025-04-05,integration_connected,s547_5,Integration
2750,579,2025-04-05,dashboard_viewed,s579_6,Collaboration
2785,587,2025-04-05,workspace_created,s587_2,
2961,625,2025-04-05,dashboard_viewed,s625_4,Dashboard
3379,712,2025-04-05,dashboard_viewed,s712_7,Reporting
3430,725,2025-04-05,first_report_created,s725_4,Automation
4698,986,2025-04-05,email_verified,s986_2,
4866,1027,2025-04-05,workspace_created,s1027_3,
4867,1027,2025-04-05,first_report_created,s1027_4,Collaboration
5018,1067,2025-04-05,signup_completed,s1067_1,
5399,1148,2025-04-05,email_verified,s1148_2,
5535,1173,2025-04-05,signup_completed,s1173_1,
5536,1173,2025-04-05,email_verified,s1173_2,
5610,1186,2025-04-05,login,s1186_8,
5968,1266,2025-04-05,login,s1266_6,Dashboard
6310,1339,2025-04-05,integration_connected,s1339_5,Dashboard
6318,1341,2025-04-05,signup_completed,s1341_1,
6731,1424,2025-04-05,login,s1424_6,
6975,1478,2025-04-05,first_report_created,s1478_4,Reporting
7118,1508,2025-04-05,email_verified,s1508_2,
7121,1508,2025-04-05,login,s1508_5,Automation
7381,1564,2025-04-05,workspace_created,s1564_3,
7492,1586,2025-04-05,integration_connected,s1586_8,Collaboration
7581,1605,2025-04-05,email_verified,s1605_2,
7582,1605,2025-04-05,workspace_created,s1605_3,
7683,1621,2025-04-05,login,s1621_11,Collaboration
7745,1638,2025-04-05,signup_completed,s1638_1,
7746,1638,2025-04-05,email_verified,s1638_2,
7767,1643,2025-04-05,integration_connected,s1643_5,Collaboration
8237,1743,2025-04-05,workspace_created,s1743_2,
8849,1861,2025-04-05,signup_completed,s1861_1,
8874,1866,2025-04-05,email_verified,s1866_2,
9085,1915,2025-04-05,signup_completed,s1915_1,
9086,1915,2025-04-05,email_verified,s1915_2,
9125,1923,2025-04-05,signup_completed,s1923_1,
9230,1947,2025-04-05,email_verified,s1947_2,
9321,1965,2025-04-05,integration_connected,s1965_5,Integration
9571,2016,2025-04-05,email_verified,s2016_2,
9676,2042,2025-04-05,email_verified,s2042_2,
9845,2072,2025-04-05,signup_completed,s2072_1,
9934,2089,2025-04-05,integration_connected,s2089_9,Dashboard
10170,2144,2025-04-05,email_verified,s2144_2,
11075,2326,2025-04-05,integration_connected,s2326_5,Integration
11334,2380,2025-04-05,login,s2380_7,
11341,2381,2025-04-05,login,s2381_5,Automation
11606,2436,2025-04-05,signup_completed,s2436_1,
11835,2480,2025-04-05,login,s2480_5,Dashboard
11836,2480,2025-04-05,login,s2480_6,
11851,2483,2025-04-05,signup_completed,s2483_1,
11852,2483,2025-04-05,email_verified,s2483_2,
104,21,2025-04-06,signup_completed,s21_1,
437,85,2025-04-06,dashboard_viewed,s85_6,Integration
620,123,2025-04-06,login,s123_6,Automation
786,156,2025-04-06,email_verified,s156_2,
1678,346,2025-04-06,workspace_created,s346_3,
1679,346,2025-04-06,first_report_created,s346_4,Reporting
1682,346,2025-04-06,integration_connected,s346_7,Automation
1764,366,2025-04-06,login,s366_6,
2008,420,2025-04-06,login,s420_6,Reporting
2110,439,2025-04-06,workspace_created,s439_3,
2111,439,2025-04-06,first_report_created,s439_4,Automation
2329,480,2025-04-06,workspace_created,s480_2,
2330,480,2025-04-06,first_report_created,s480_3,Collaboration
2383,493,2025-04-06,workspace_created,s493_3,
2579,538,2025-04-06,signup_completed,s538_1,
2580,538,2025-04-06,email_verified,s538_2,
2786,587,2025-04-06,first_report_created,s587_3,Integration
2931,618,2025-04-06,login,s618_8,
3440,728,2025-04-06,signup_completed,s728_1,
3441,728,2025-04-06,workspace_created,s728_2,
3557,751,2025-04-06,email_verified,s751_2,
3675,779,2025-04-06,integration_connected,s779_10,Integration
4084,862,2025-04-06,login,s862_5,Dashboard
4471,937,2025-04-06,login,s937_8,
4591,965,2025-04-06,signup_completed,s965_1,
4592,965,2025-04-06,email_verified,s965_2,
4780,1007,2025-04-06,first_report_created,s1007_4,Reporting
5019,1067,2025-04-06,email_verified,s1067_2,
5207,1104,2025-04-06,dashboard_viewed,s1104_5,Collaboration
5400,1148,2025-04-06,workspace_created,s1148_3,
5537,1173,2025-04-06,workspace_created,s1173_3,
5608,1186,2025-04-06,login,s1186_6,Automation
6079,1292,2025-04-06,signup_completed,s1292_1,
6152,1307,2025-04-06,login,s1307_6,
6319,1341,2025-04-06,email_verified,s1341_2,
6603,1396,2025-04-06,login,s1396_6,Dashboard
7220,1531,2025-04-06,signup_completed,s1531_1,
7617,1611,2025-04-06,integration_connected,s1611_6,Integration
7666,1618,2025-04-06,dashboard_viewed,s1618_9,Integration
7768,1643,2025-04-06,login,s1643_6,Collaboration
7892,1668,2025-04-06,first_report_created,s1668_4,Automation
8238,1743,2025-04-06,first_report_created,s1743_3,Integration
8533,1802,2025-04-06,email_verified,s1802_2,
8538,1802,2025-04-06,integration_connected,s1802_7,Integration
8627,1821,2025-04-06,signup_completed,s1821_1,
8628,1821,2025-04-06,email_verified,s1821_2,
8629,1821,2025-04-06,workspace_created,s1821_3,
8978,1895,2025-04-06,integration_connected,s1895_9,Reporting
9126,1923,2025-04-06,email_verified,s1923_2,
9232,1947,2025-04-06,first_report_created,s1947_4,Reporting
9708,2046,2025-04-06,dashboard_viewed,s2046_8,Integration
10297,2166,2025-04-06,dashboard_viewed,s2166_11,Collaboration
10414,2188,2025-04-06,signup_completed,s2188_1,
10416,2188,2025-04-06,workspace_created,s2188_3,
10570,2221,2025-04-06,signup_completed,s2221_1,
10757,2260,2025-04-06,signup_completed,s2260_1,
10894,2288,2025-04-06,first_report_created,s2288_4,Automation
11007,2310,2025-04-06,dashboard_viewed,s2310_6,Automation
11332,2380,2025-04-06,integration_connected,s2380_5,Automation
11566,2428,2025-04-06,signup_completed,s2428_1,
11725,2460,2025-04-06,login,s2460_8,
11853,2483,2025-04-06,workspace_created,s2483_3,
106,21,2025-04-07,workspace_created,s21_3,
107,21,2025-04-07,first_report_created,s21_4,Automation
108,21,2025-04-07,integration_connected,s21_5,Integration
464,91,2025-04-07,signup_completed,s91_1,
465,91,2025-04-07,email_verified,s91_2,
621,123,2025-04-07,login,s123_7,
689,135,2025-04-07,signup_completed,s135_1,
1101,224,2025-04-07,workspace_created,s224_3,
1638,340,2025-04-07,signup_completed,s340_1,
1677,346,2025-04-07,email_verified,s346_2,
1735,359,2025-04-07,signup_completed,s359_1,
1736,359,2025-04-07,email_verified,s359_2,
1836,385,2025-04-07,signup_completed,s385_1,
1875,393,2025-04-07,login,s393_8,
1970,414,2025-04-07,login,s414_6,Dashboard
2166,451,2025-04-07,workspace_created,s451_3,
2384,493,2025-04-07,first_report_created,s493_4,Collaboration
2463,510,2025-04-07,email_verified,s510_2,
2929,618,2025-04-07,login,s618_6,Dashboard
2962,625,2025-04-07,login,s625_5,Automation
3364,710,2025-04-07,workspace_created,s710_3,
3442,728,2025-04-07,first_report_created,s728_3,Automation
5401,1148,2025-04-07,first_report_created,s1148_4,Automation
5427,1152,2025-04-07,workspace_created,s1152_3,
5428,1152,2025-04-07,first_report_created,s1152_4,Reporting
5538,1173,2025-04-07,first_report_created,s1173_4,Reporting
6080,1292,2025-04-07,email_verified,s1292_2,
6454,1373,2025-04-07,signup_completed,s1373_1,
6602,1396,2025-04-07,dashboard_viewed,s1396_5,Automation
6978,1478,2025-04-07,dashboard_viewed,s1478_7,Collaboration
7314,1548,2025-04-07,signup_completed,s1548_1,
7338,1552,2025-04-07,signup_completed,s1552_1,
7339,1552,2025-04-07,email_verified,s1552_2,
7382,1564,2025-04-07,first_report_created,s1564_4,Reporting
7583,1605,2025-04-07,first_report_created,s1605_4,Automation
7831,1658,2025-04-07,signup_completed,s1658_1,
7833,1658,2025-04-07,workspace_created,s1658_3,
7834,1658,2025-04-07,first_report_created,s1658_4,Integration
8036,1702,2025-04-07,dashboard_viewed,s1702_4,Dashboard
8239,1743,2025-04-07,login,s1743_4,Dashboard
8609,1817,2025-04-07,signup_completed,s1817_1,
8875,1866,2025-04-07,workspace_created,s1866_3,
8876,1866,2025-04-07,first_report_created,s1866_4,Integration
9087,1915,2025-04-07,workspace_created,s1915_3,
9677,2042,2025-04-07,workspace_created,s2042_3,
9846,2072,2025-04-07,email_verified,s2072_2,
10200,2147,2025-04-07,login,s2147_9,Reporting
10203,2148,2025-04-07,signup_completed,s2148_1,
10204,2148,2025-04-07,email_verified,s2148_2,
10232,2153,2025-04-07,signup_completed,s2153_1,
10417,2188,2025-04-07,first_report_created,s2188_4,Dashboard
10419,2188,2025-04-07,dashboard_viewed,s2188_6,Automation
10552,2214,2025-04-07,signup_completed,s2214_1,
10571,2221,2025-04-07,email_verified,s2221_2,
10678,2245,2025-04-07,signup_completed,s2245_1,
10755,2259,2025-04-07,login,s2259_6,Automation
10964,2303,2025-04-07,dashboard_viewed,s2303_6,Reporting
11077,2326,2025-04-07,dashboard_viewed,s2326_7,Integration
11511,2417,2025-04-07,signup_completed,s2417_1,
11512,2417,2025-04-07,email_verified,s2417_2,
54,9,2025-04-08,workspace_created,s9_3,
55,9,2025-04-08,first_report_created,s9_4,Collaboration
105,21,2025-04-08,email_verified,s21_2,
393,80,2025-04-08,signup_completed,s80_1,
394,80,2025-04-08,email_verified,s80_2,
681,133,2025-04-08,integration_connected,s133_5,Automation
690,135,2025-04-08,email_verified,s135_2,
726,141,2025-04-08,signup_completed,s141_1,
727,141,2025-04-08,email_verified,s141_2,
897,178,2025-04-08,signup_completed,s178_1,
898,178,2025-04-08,email_verified,s178_2,
1083,219,2025-04-08,dashboard_viewed,s219_5,Dashboard
1102,224,2025-04-08,first_report_created,s224_4,Integration
1371,289,2025-04-08,signup_completed,s289_1,
1372,289,2025-04-08,email_verified,s289_2,
1639,340,2025-04-08,email_verified,s340_2,
1660,344,2025-04-08,signup_completed,s344_1,
1662,344,2025-04-08,workspace_created,s344_3,
1778,369,2025-04-08,signup_completed,s369_1,
1779,369,2025-04-08,email_verified,s369_2,
1837,385,2025-04-08,email_verified,s385_2,
2010,420,2025-04-08,integration_connected,s420_8,Reporting
2537,526,2025-04-08,login,s526_5,Dashboard
2553,530,2025-04-08,workspace_created,s530_3,
2554,530,2025-04-08,first_report_created,s530_4,Dashboard
2581,538,2025-04-08,workspace_created,s538_3,
2619,549,2025-04-08,signup_completed,s549_1,
2620,549,2025-04-08,email_verified,s549_2,
3268,691,2025-04-08,signup_completed,s691_1,
3275,692,2025-04-08,dashboard_viewed,s692_7,Dashboard
3365,710,2025-04-08,first_report_created,s710_4,Reporting
3437,726,2025-04-08,integration_connected,s726_6,Reporting
3443,728,2025-04-08,login,s728_4,Collaboration
3747,796,2025-04-08,signup_completed,s796_1,
3748,796,2025-04-08,email_verified,s796_2,
3766,798,2025-04-08,integration_connected,s798_11,Reporting
3974,841,2025-04-08,dashboard_viewed,s841_6,Collaboration
4339,910,2025-04-08,signup_completed,s910_1,
4826,1018,2025-04-08,signup_completed,s1018_1,
4869,1027,2025-04-08,login,s1027_6,Reporting
5020,1067,2025-04-08,workspace_created,s1067_3,
5607,1186,2025-04-08,integration_connected,s1186_5,Collaboration
5673,1202,2025-04-08,integration_connected,s1202_5,Integration
6031,1278,2025-04-08,integration_connected,s1278_9,Automation
6184,1315,2025-04-08,signup_completed,s1315_1,
6328,1343,2025-04-08,login,s1343_7,Integration
6456,1374,2025-04-08,signup_completed,s1374_1,
6552,1388,2025-04-08,signup_completed,s1388_1,
6977,1478,2025-04-08,integration_connected,s1478_6,Collaboration
7092,1502,2025-04-08,integration_connected,s1502_6,Integration
7315,1548,2025-04-08,email_verified,s1548_2,
7316,1548,2025-04-08,workspace_created,s1548_3,
7747,1638,2025-04-08,workspace_created,s1638_3,
7832,1658,2025-04-08,email_verified,s1658_2,
7952,1684,2025-04-08,signup_completed,s1684_1,
7953,1684,2025-04-08,email_verified,s1684_2,
8228,1741,2025-04-08,signup_completed,s1741_1,
8278,1751,2025-04-08,signup_completed,s1751_1,
8280,1751,2025-04-08,workspace_created,s1751_3,
8492,1793,2025-04-08,signup_completed,s1793_1,
8493,1793,2025-04-08,email_verified,s1793_2,
8610,1817,2025-04-08,email_verified,s1817_2,
8630,1821,2025-04-08,first_report_created,s1821_4,Integration
9088,1915,2025-04-08,first_report_created,s1915_4,Integration
9105,1919,2025-04-08,signup_completed,s1919_1,
9127,1923,2025-04-08,workspace_created,s1923_3,
9325,1965,2025-04-08,login,s1965_9,Dashboard
9678,2042,2025-04-08,first_report_created,s2042_4,Integration
9888,2080,2025-04-08,dashboard_viewed,s2080_6,Dashboard
9890,2080,2025-04-08,login,s2080_8,
9905,2083,2025-04-08,workspace_created,s2083_3,
10013,2106,2025-04-08,signup_completed,s2106_1,
10014,2106,2025-04-08,email_verified,s2106_2,
10233,2153,2025-04-08,email_verified,s2153_2,
10366,2178,2025-04-08,login,s2178_10,Reporting
10415,2188,2025-04-08,email_verified,s2188_2,
10679,2245,2025-04-08,email_verified,s2245_2,
10680,2245,2025-04-08,workspace_created,s2245_3,
10743,2258,2025-04-08,signup_completed,s2258_1,
10758,2260,2025-04-08,email_verified,s2260_2,
10770,2262,2025-04-08,signup_completed,s2262_1,
10870,2282,2025-04-08,signup_completed,s2282_1,
10871,2282,2025-04-08,email_verified,s2282_2,
10896,2288,2025-04-08,login,s2288_6,
10901,2289,2025-04-08,login,s2289_5,Automation
11343,2381,2025-04-08,dashboard_viewed,s2381_7,Automation
11415,2396,2025-04-08,signup_completed,s2396_1,
11417,2396,2025-04-08,workspace_created,s2396_3,
11513,2417,2025-04-08,workspace_created,s2417_3,
11567,2428,2025-04-08,email_verified,s2428_2,
11854,2483,2025-04-08,first_report_created,s2483_4,Integration
11856,2483,2025-04-08,login,s2483_6,Collaboration
141,27,2025-04-09,login,s27_5,Automation
619,123,2025-04-09,dashboard_viewed,s123_5,Collaboration
691,135,2025-04-09,workspace_created,s135_3,
692,135,2025-04-09,first_report_created,s135_4,Reporting
725,140,2025-04-09,dashboard_viewed,s140_6,Automation
1063,214,2025-04-09,signup_completed,s214_1,
1064,214,2025-04-09,email_verified,s214_2,
1084,219,2025-04-09,login,s219_6,Dashboard
1661,344,2025-04-09,email_verified,s344_2,
1680,346,2025-04-09,dashboard_viewed,s346_5,Collaboration
1872,393,2025-04-09,login,s393_5,Automation
1874,393,2025-04-09,integration_connected,s393_7,Collaboration
2167,451,2025-04-09,first_report_created,s451_4,Collaboration
2964,625,2025-04-09,login,s625_7,
3244,686,2025-04-09,login,s686_5,Dashboard
3273,692,2025-04-09,dashboard_viewed,s692_5,Collaboration
3274,692,2025-04-09,integration_connected,s692_6,Integration
4340,910,2025-04-09,workspace_created,s910_2,
4341,910,2025-04-09,first_report_created,s910_3,Reporting
5139,1089,2025-04-09,signup_completed,s1089_1,
5632,1191,2025-04-09,signup_completed,s1191_1,
5969,1266,2025-04-09,integration_connected,s1266_7,Reporting
6185,1315,2025-04-09,email_verified,s1315_2,
6314,1339,2025-04-09,integration_connected,s1339_9,Collaboration
6455,1373,2025-04-09,email_verified,s1373_2,
6457,1374,2025-04-09,email_verified,s1374_2,
6504,1380,2025-04-09,login,s1380_10,Collaboration
6553,1388,2025-04-09,email_verified,s1388_2,
6900,1460,2025-04-09,signup_completed,s1460_1,
6901,1460,2025-04-09,email_verified,s1460_2,
7221,1531,2025-04-09,workspace_created,s1531_2,
7483,1585,2025-04-09,signup_completed,s1585_1,
7748,1638,2025-04-09,first_report_created,s1638_4,Dashboard
7880,1666,2025-04-09,dashboard_viewed,s1666_5,Collaboration
8229,1741,2025-04-09,email_verified,s1741_2,
8279,1751,2025-04-09,email_verified,s1751_2,
8494,1793,2025-04-09,workspace_created,s1793_3,
8495,1793,2025-04-09,first_report_created,s1793_4,Automation
8589,1813,2025-04-09,signup_completed,s1813_1,
8611,1817,2025-04-09,workspace_created,s1817_3,
8850,1861,2025-04-09,workspace_created,s1861_2,
8851,1861,2025-04-09,first_report_created,s1861_3,Automation
9090,1915,2025-04-09,dashboard_viewed,s1915_6,Dashboard
9329,1966,2025-04-09,signup_completed,s1966_1,
9718,2050,2025-04-09,signup_completed,s2050_1,
10553,2214,2025-04-09,email_verified,s2214_2,
10635,2235,2025-04-09,signup_completed,s2235_1,
10681,2245,2025-04-09,first_report_created,s2245_4,Automation
10771,2262,2025-04-09,email_verified,s2262_2,
11418,2396,2025-04-09,first_report_created,s2396_4,Automation
11607,2436,2025-04-09,workspace_created,s2436_2,
11608,2436,2025-04-09,first_report_created,s2436_3,Reporting
56,9,2025-04-10,integration_connected,s9_5,Integration
395,80,2025-04-10,workspace_created,s80_3,
724,140,2025-04-10,login,s140_5,Integration
728,141,2025-04-10,workspace_created,s141_3,
1105,224,2025-04-10,login,s224_7,Reporting
1183,239,2025-04-10,dashboard_viewed,s239_5,Reporting
1235,254,2025-04-10,signup_completed,s254_1,
1640,340,2025-04-10,workspace_created,s340_3,
1663,344,2025-04-10,first_report_created,s344_4,Dashboard
1681,346,2025-04-10,integration_connected,s346_6,Integration
1794,374,2025-04-10,signup_completed,s374_1,
1913,402,2025-04-10,integration_connected,s402_8,Automation
2582,538,2025-04-10,first_report_created,s538_4,Reporting
2583,538,2025-04-10,integration_connected,s538_5,Reporting
2928,618,2025-04-10,integration_connected,s618_5,Reporting
2930,618,2025-04-10,integration_connected,s618_7,Reporting
3073,651,2025-04-10,signup_completed,s651_1,
3367,710,2025-04-10,login,s710_6,
3406,720,2025-04-10,signup_completed,s720_1,
3486,739,2025-04-10,signup_completed,s739_1,
3808,806,2025-04-10,signup_completed,s806_1,
4343,910,2025-04-10,login,s910_5,Reporting
4782,1007,2025-04-10,login,s1007_6,
4827,1018,2025-04-10,email_verified,s1018_2,
5021,1067,2025-04-10,first_report_created,s1067_4,Integration
5036,1070,2025-04-10,signup_completed,s1070_1,
5038,1070,2025-04-10,workspace_created,s1070_3,
5140,1089,2025-04-10,email_verified,s1089_2,
5250,1112,2025-04-10,signup_completed,s1112_1,
6117,1300,2025-04-10,signup_completed,s1300_1,
6118,1300,2025-04-10,email_verified,s1300_2,
6979,1478,2025-04-10,login,s1478_8,
7093,1502,2025-04-10,integration_connected,s1502_7,Reporting
7094,1503,2025-04-10,signup_completed,s1503_1,
7317,1548,2025-04-10,first_report_created,s1548_4,Collaboration
7319,1548,2025-04-10,integration_connected,s1548_6,Collaboration
7840,1660,2025-04-10,signup_completed,s1660_1,
7841,1660,2025-04-10,email_verified,s1660_2,
8146,1724,2025-04-10,integration_connected,s1724_5,Reporting
8281,1751,2025-04-10,first_report_created,s1751_4,Automation
8537,1802,2025-04-10,dashboard_viewed,s1802_6,Integration
8878,1866,2025-04-10,login,s1866_6,
8902,1873,2025-04-10,signup_completed,s1873_1,
9089,1915,2025-04-10,dashboard_viewed,s1915_5,Automation
9128,1923,2025-04-10,first_report_created,s1923_4,Collaboration
9719,2050,2025-04-10,workspace_created,s2050_2,
9720,2050,2025-04-10,first_report_created,s2050_3,Reporting
9743,2055,2025-04-10,signup_completed,s2055_1,
9744,2055,2025-04-10,email_verified,s2055_2,
9889,2080,2025-04-10,dashboard_viewed,s2080_7,Dashboard
9891,2081,2025-04-10,signup_completed,s2081_1,
9893,2081,2025-04-10,workspace_created,s2081_3,
9906,2083,2025-04-10,first_report_created,s2083_4,Collaboration
9907,2083,2025-04-10,dashboard_viewed,s2083_5,Automation
10320,2172,2025-04-10,signup_completed,s2172_1,
10418,2188,2025-04-10,integration_connected,s2188_5,Reporting
10431,2190,2025-04-10,integration_connected,s2190_7,Reporting
10500,2202,2025-04-10,signup_completed,s2202_1,
10501,2202,2025-04-10,email_verified,s2202_2,
10572,2221,2025-04-10,workspace_created,s2221_3,
10573,2221,2025-04-10,first_report_created,s2221_4,Reporting
10744,2258,2025-04-10,email_verified,s2258_2,
10745,2258,2025-04-10,workspace_created,s2258_3,
10754,2259,2025-04-10,login,s2259_5,Dashboard
10872,2282,2025-04-10,workspace_created,s2282_3,
11416,2396,2025-04-10,email_verified,s2396_2,
11453,2402,2025-04-10,integration_connected,s2402_5,Reporting
11514,2417,2025-04-10,first_report_created,s2417_4,Reporting
11658,2447,2025-04-10,signup_completed,s2447_1,
11660,2447,2025-04-10,workspace_created,s2447_3,
11857,2483,2025-04-10,login,s2483_7,Automation
140,27,2025-04-11,dashboard_viewed,s27_4,Reporting
848,167,2025-04-11,integration_connected,s167_4,Reporting
868,170,2025-04-11,integration_connected,s170_12,Reporting
2112,439,2025-04-11,login,s439_5,Dashboard
2247,465,2025-04-11,signup_completed,s465_1,
2249,465,2025-04-11,workspace_created,s465_3,
2385,493,2025-04-11,login,s493_5,Automation
3052,646,2025-04-11,signup_completed,s646_1,
3074,651,2025-04-11,email_verified,s651_2,
3407,720,2025-04-11,email_verified,s720_2,
3436,726,2025-04-11,integration_connected,s726_5,Automation
3487,739,2025-04-11,email_verified,s739_2,
3488,739,2025-04-11,workspace_created,s739_3,
3660,776,2025-04-11,signup_completed,s776_1,
4781,1007,2025-04-11,integration_connected,s1007_5,Collaboration
4828,1018,2025-04-11,workspace_created,s1018_3,
5141,1089,2025-04-11,workspace_created,s1089_3,
5633,1191,2025-04-11,email_verified,s1191_2,
6072,1288,2025-04-11,signup_completed,s1288_1,
6416,1365,2025-04-11,signup_completed,s1365_1,
6417,1365,2025-04-11,email_verified,s1365_2,
6421,1366,2025-04-11,signup_completed,s1366_1,
6675,1412,2025-04-11,signup_completed,s1412_1,
7028,1490,2025-04-11,signup_completed,s1490_1,
7095,1503,2025-04-11,email_verified,s1503_2,
7222,1531,2025-04-11,first_report_created,s1531_3,Collaboration
7484,1585,2025-04-11,email_verified,s1585_2,
7585,1605,2025-04-11,login,s1605_6,
7620,1611,2025-04-11,dashboard_viewed,s1611_9,Dashboard
7836,1658,2025-04-11,integration_connected,s1658_6,Reporting
7881,1666,2025-04-11,login,s1666_6,Dashboard
8283,1751,2025-04-11,dashboard_viewed,s1751_6,Dashboard
8359,1763,2025-04-11,signup_completed,s1763_1,
8361,1763,2025-04-11,workspace_created,s1763_3,
8536,1802,2025-04-11,login,s1802_5,Reporting
8590,1813,2025-04-11,email_verified,s1813_2,
